from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_id
257679404318059,Liliana Olivero,"A casi 3 meses del #NiUnaMenos que movilizó a cientos de miles de personas en todo el país, nos siguen matando.
¡Emergencia nacional YA!
¡Justicia por Íngrid! 
¡Basta de femicidios, los gobiernos son responsables!",2015-08-25T22:12:52+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/875890529163607/?type=3,257679404318059_875890529163607,30,2,46,257679404318059_875890529163607
257679404318059,Liliana Olivero,"¡Abajo el fraude y la represión! ¡Libertad inmediata para los militantes del Partido Obrero en el Frente de Izquierda!

http://izquierdasocialista.org.ar/index.php/comunicados-de-prensa/comunicados-de-prensa/2402-tucuman-repudio-a-la-represion-el-fraude-y-por-elecciones-limpias",2015-08-25T16:46:00+0000,link,http://izquierdasocialista.org.ar/index.php/comunicados-de-prensa/comunicados-de-prensa/2402-tucuman-repudio-a-la-represion-el-fraude-y-por-elecciones-limpias,257679404318059_875742962511697,57,0,22,257679404318059_875742962511697
257679404318059,Liliana Olivero,"Seguimos acompañando a Viviana Maria Alegre, como desde el primer día. Seguimos y seguiremos acompañando esta lucha, buscando justicia por Facundo.",2015-08-24T13:15:12+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/875155749237085/?type=3,257679404318059_875155749237085,10,0,1,257679404318059_875155749237085
257679404318059,Liliana Olivero,"COMUNICADO DE PRENSA FRENTE A LA REALIZACIÓN DEL CONGRESO “PRO VIDA” EN LA UNC

El próximo 27 y 28 de agosto se realizara, en el Aula Magna de la Facultad de Derecho de la UNC, el 3er encuentro “Pro Vida”, lo que constituye un contundente y claro pronunciamiento político por parte del rectorado kirchnerista en contra del derecho al aborto, un histórico reclamo del movimiento de mujeres en todo el país.
Ante los hechos, el reciente electo legislador provincial por el Frente de Izquierda y de los Trabajadores, Ezequiel Peressini declaro: “Este aval institucional de Tamarit y compañía no nos tiene que tomar de sorpresa; no es más que una determinación consecuente a las políticas en contra del movimiento de mujeres por parte del gobierno nacional, que durante más de 10 años se negó sistemáticamente a discutir parlamentariamente la legalización del aborto en nuestro país, que producto de su clandestinidad se lleva cientos de vidas al año en Argentina y que hace no más de 2 semanas puso en vigencia el nuevo y clerical Código Civil, que veta cualquier avance hacia este reclamo histórico de todo el movimiento de mujeres y los sectores populares”, en el mismo sentido Ezequiel finalizo: “Desde la Juventud de Izquierda Socialista en el Frente de Izquierda, llamamos al conjunto del movimiento estudiantil de la UNC, al movimiento de mujeres y a todos los sectores populares a exigirle al Consejo Superior el rechazo de la realización de este encuentro en nuestra Universidad, no vamos a permitir que la Universidad pública sea correa de transmisión ideológica de ninguna religión. Esta resolución de Tamarit y el rectorado kirchnerita de la UNC no sólo constituye un ataque al movimiento de mujeres, sino también, es un claro ataque a la educación pública, que como tal, debe ser laica. Si la iglesia y los sectores clericales quieren hacer sus encuentros, que los hagan en sus iglesias e instituciones, no en la Universidad publica.” 

Por su parte, la actual candidata a diputada nacional por el Frente de Izquierda, Liliana Olivero, también rechazo la realización de este encuentro en la UNC, e indico: “En la Argentina la segunda causa de mortalidad maternal son los abortos clandestinos. Que la UNC respalde y de paso a los sectores clericales, no es más que una clara definición política por parte del brazo académico del gobierno nacional, que en consecuencia con el gobierno de De La Sota continúan sin garantizar el aborto no punible en los hospitales provinciales y se niegan a entregar de manera gratuita la pastilla del día después, lo que significa un claro amedrentamiento a los  derechos de las mujeres”. 
Sobre esta base, la ex legisladora del Frente de Izquierda concluyo: “A dos meses del #NiUnaMenos, rechazamos esta disposición del gobierno de Tamarit, que al aprobar la realización de este encuentro está permitiendo la penetración de la iglesia católica en los sistemas educativos; así como estamos en contra de que haya educación religiosa en las escuelas públicas, también estamos en contra de que haya educación religiosa en la universidad, ni en los programas de estudios oficializados ni es los programas de extensión. De esta misma manera, llamamos a todo el movimiento de mujeres y a los sectores populares a reforzar y multiplicar la lucha en las calles, exigiéndole al gobierno nacional y provincial que avance hacia la legalización inmediata del aborto seguro y gratuito, algo que desde las bancas del Frente de Izquierda en el Congreso de la Nacional y desde las legislaturas provinciales vamos a impulsar,  junto al conjunto de los reclamos de la mujer trabajadora”

Izquierda Socialista en el Frente de Izquierda y de los Trabajadores

Para comunicarse:
Liliana Olivero: 351-154036389
Ezequiel Peressini: 351-155645477",2015-08-20T22:39:14+0000,status,NA,257679404318059_873507936068533,15,0,2,257679404318059_873507936068533
257679404318059,Liliana Olivero,"Mañana vamos a estar participando, junto a Izquierda Socialista y el Frente de Izquierda, en la radio abierta a dos meses del #NiUnaMenos. Los invito a todos a acercarse, desde las 16:30Hs a la Plaza del Fundador!

https://www.facebook.com/events/1701028656796943/",2015-08-19T23:56:38+0000,event,https://www.facebook.com/events/1701028656796943/,257679404318059_873071489445511,28,0,0,257679404318059_873071489445511
257679404318059,Liliana Olivero,"Total repudio al cobarde ataque que busca amedrentar a nuestro compañero y a los trabajadores ferroviarios del Sarmiento!

http://www.clarin.com/politica/Sarmiento-quemaron-camioneta-Pollo-Sobrero_0_1410459051.html",2015-08-11T13:20:21+0000,link,http://www.clarin.com/politica/Sarmiento-quemaron-camioneta-Pollo-Sobrero_0_1410459051.html,257679404318059_869190376500289,24,0,10,257679404318059_869190376500289
257679404318059,Liliana Olivero,Gracias a los miles de cordobeses que nos apoyaron! !!Hasta el Congreso Nacional no paramos! !!Vamos por la unidad del frente de izquierda para enfrentar el ajuste! !!,2015-08-11T01:32:39+0000,photo,https://www.facebook.com/fueradeagenda.info/photos/a.1513869028844037.1073741846.1447888018775472/1678448879052717/?type=3,257679404318059_868944276524899,53,0,0,257679404318059_868944276524899
257679404318059,Liliana Olivero,"Ansiosos, expectantes, cautelosos pero tranquilos de que hemos dejado todo. ¡Vamos por la banca robada!",2015-08-10T00:12:32+0000,status,NA,257679404318059_868443496574977,66,1,0,257679404318059_868443496574977
257679404318059,Liliana Olivero,"Ya estamos en ""Art Deco"", aquí vamos a esperar los resultados junto a los compañeros de la #ListaUnidad del #FrenteDeIzquierda. Los esperamos!",2015-08-09T20:58:40+0000,status,NA,257679404318059_868380139914646,54,6,0,257679404318059_868380139914646
257679404318059,Liliana Olivero,Los apoderados de la #ListaUnidad del #FrenteDeIzquierda acaban de presentar ante la Justicia Electoral Federal la denuncia y el pedido de regularización para que los fiscales generales puedan realizar su tarea con normalidad y sin la intervención de los Gendarmería ni la Policía de la Provincia.,2015-08-09T16:40:52+0000,photo,https://www.facebook.com/liliolivero/photos/a.669845426434786.1073741834.257679404318059/868282563257737/?type=3,257679404318059_868282563257737,35,5,12,257679404318059_868282563257737
