from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count,post_number
253898394637965,Luciana Echevarría,"Hoy volvemos a la calle a pelear juntas por nuestros derechos. A luchar por las que ya no están y por las que quedamos. A exigir la igualdad que nos merecemos. Por todas nosotras hoy vamos a la marcha para que no haya #NiUnaMenos #LeyDeEmergenciaYa!
Nos vemos en Colón y Gral Paz a las 17 hs.",2016-03-08T15:25:21+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1311813548846439/?type=3,253898394637965_1311813548846439,77,6,51,1311813548846439
253898394637965,Luciana Echevarría,"Hoy participe de la asamblea departamental de UEPC como delegada opositora. Hemos logrado un triunfo muy importante: la mayoría de los docentes cordobeses manifestamos nuestro rechazo a la insuficiente propuesta del gobierno, demostrando que el supuesto ‘gran avance’ al que se refirió Monserrat no era tal. 
Con unidad y participación de las escuelas se puede frenar el ajuste y conseguir el 40% de aumento que merecemos los docentes
#LaDignidadNoSeNegocia",2016-03-07T21:24:48+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1311178122243315/?type=3,253898394637965_1311178122243315,101,6,18,1311178122243315
253898394637965,Luciana Echevarría,"Una vez más el gobierno muestra su total desinterés por la educación y los derechos de los trabajadores, después de negarse a negociar nuestros salarios frente a la brutal devaluación de diciembre y de meter un ajustazo a las jubilaciones con la reforma previsional, nos ofrece un aumento insultante a tres días del comienzo de clases. Queda claro que los únicos responsables de que los chicos no empiecen las clases el lunes son Schiaretti y Grahovac.",2016-02-26T20:45:09+0000,link,http://cordoba.mst.org.ar/?p=1081,253898394637965_1303467689681025,80,1,37,1303467689681025
253898394637965,Luciana Echevarría,Al ajuste de Macri y Schiaretti lo enfrentamos en las calles. Vamos por un plan de lucha nacional para pararles la mano. #BastaDeAjuste! Que la crisis la paguen los que los capitalistas.,2016-02-24T11:30:14+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1301862449841549/?type=3,253898394637965_1301862449841549,93,3,43,1301862449841549
253898394637965,Luciana Echevarría,"Mañana estaremos nuevamente en las calles para enfrentar el brutal ajuste que el gobierno, con la complicidad de las CGT, está aplicando. A Macri hay que pararle la mano! Basta de ajuste y represión. Vamos por una gran movilización nacional para frenar el ajuste",2016-02-24T00:46:00+0000,link,http://cordoba.mst.org.ar/?p=1079,253898394637965_1301543389873455,63,0,25,1301543389873455
253898394637965,Luciana Echevarría,"Preocupa ver a Mestre proyectar un subte en una ciudad colapsada, donde no se garantizan los servicios públicos básicos. Lo que quieren es cerrar un negociado de U$S1800 millones a través de ese agujero negro que es el nuevo Ente de Servicios Públicos.
Si no se estatiza el transporte y se pone bajo contro de sus trabajadores y usuarios, se profundizará el problema y seguirá siendo un negocio para pocos. #SistemaIntegral #ControlSocial",2016-02-23T13:15:26+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1301205736573887/?type=3,253898394637965_1301205736573887,100,9,69,1301205736573887
253898394637965,Luciana Echevarría,"Ya se cumplieron 120 días desde que denunciamos a Suárez y De la Sota por el robo de armas. La fiscalía anticorrupción sigue haciendo lo que mejor sabe hacer: cajonear causas de corrupción.
Les dejo la nota de Gustavo Molina, periodista de Clarín que investigó y publicó el caso.",2016-02-22T15:43:43+0000,link,http://www.clarin.com/policiales/armas-Policia-Cordoba-foja-cero_0_1526847697.html,253898394637965_1300592403301887,80,2,26,1300592403301887
253898394637965,Luciana Echevarría,"Tenemos que pararle la mano a Macri y los gobiernos ajustadores. Para eso hace falta unidad y lucha, no divisiones infantiles. La tarea es grande, ¡dejemos de perder tiempo!

Ante el encuentro sindical del 5/3 en el miniestadio de Racing
Un encuentro que divide, no sirve

Un sector de la izquierda convoca un encuentro sindical el 5 de marzo. Por desgracia, como ya pasó otras veces, se trata de una convocatoria sectaria y excluyente, no sólo por la impugnación del PO y el PTS a que el MST se integre como convocante sino también por ser sectario hacia otras corrientes y activistas combativos.

Los hechos

En diciembre hubo una primera reunión, hegemonizada por PO y PTS, a la que no nos convocaron. El viernes 5/2 se hizo una segunda reunión, a la cual concurrimos invitados por algunos de los participantes. Nuestra corriente sindical participó con espíritu unitario y dispuestos a integrarnos a la tarea de lograr un evento sin exclusiones y por consenso de todas las fuerzas.
Lamentablemente, el PO y el PTS plantearon que sólo podíamos ser convocantes a condición de “romper públicamente con la CTA y renunciar a todos los cargos de conducción”. Una vez más demostraron su sectarismo y autobombo, aunque esta vez de una manera burda y que refleja que no les importan en absoluto las necesidades de los trabajadores y la vanguardia de tener una referencia de unidad en medio del duro ajuste macrista.
Más allá de las diferencias entre las corrientes presentes, era posible avanzar a un acuerdo programático en función de rechazar el ajuste de Macri, delimitarnos de la burocracia en todas sus expresiones y estructurar una agenda de reclamos y acciones consensuadas. Sin embargo, las dos corrientes principales del FIT prefirieron impugnar nuestra participación con una metodología que nada tiene que envidiarle a las prácticas estalinistas. Reclamando balances, autocríticas y hasta renuncias coercitivas, ajenas al modelo sindical democrático que se necesita construir.

Excusas falsas y sectarias

Ninguna de las agrupaciones presentes ignora que somos una corriente sindical nacional de izquierda que actúa con absoluta independencia política y organizativa en gremios estatales y privados pertenecientes a todas las centrales y que disputa por una nueva dirección democrática y combativa.
Como parte de esa pelea, en la CTA integramos en 2010 la Lista 1 que fue un acuerdo táctico entre tres corrientes, una parte de la Germán Abdala (que se dividió, ya que el otro sector fue con la lista de Yaski), la CCC y nuestra corriente, en base a puntos programáticos correctos en defensa de las conquistas laborales y la autonomía sindical. Tenemos importantes diferencias políticas y de método con la dirección mayoritaria de la CTA (A) y las venimos debatiendo públicamente. Somos muy críticos de la ubicación de la CTA en el actual escenario nacional. Pero reivindicamos esa táctica unitaria, con la cual enfrentamos y derrotamos la maniobra de los K y el sector de Yasky de cooptar totalmente a la CTA como pata sindical del gobierno de entonces.
La actitud sectaria hacia nuestra corriente tiene su costado mentiroso y ridículo. En su periódico, PO miente burdamente al decir que somos “parte de la Lista Verde de ATE”, cuando por el contrario somos oposición. Además, con las mismas corrientes que ahora nos impugnan compartimos la lista Multicolor en UTE (docentes Capital) y la Lila-Multicolor en el SUTEBA. Con PO compartimos la lista que conduce la CONADU-H junto a… ¡la Germán Abdala, la misma del oficialismo de la CTA con el que ahora nos exigen romper! A su vez, el PO convivió años en la directiva de FOETRA Capital con la agrupación de Iadarola (CGT Moyano) y Marín (CTA, hoy con Yasky). ¿En qué quedamos?
El PO llega al colmo de acusar de burocracia a la CICOP, el sindicato de profesionales de la salud que es modelo de democracia y lucha.
Las otras corrientes presentes en la segunda reunión (IS, Rompiendo Cadenas y Nuevo MAS), si bien manifestaron su disidencia con la actitud de PO y PTS, terminaron cediendo a sus posiciones y se subordinaron a esos métodos burocráticos, que reproducen el viejo modelo sindical que todos planteamos combatir.

Algunas conclusiones

Estos y otros debates se podrían plantear en un marco fraternal en un encuentro unitario. Pero a estos sectores no les interesa generar acciones de unidad ni encarar estos debates de cara al activismo combativo.
Es lamentable que, una vez más, se cite un encuentro que no sirve para apoyar las actuales luchas contra el ajuste, los despidos y por el salario, ni para embretar a las centrales para generar la movilización nacional que hace falta ni para avanzar en el recambio de dirección que necesita la clase trabajadora. En vez de responder a estas necesidades, PO y PTS buscan limitar y hegemonizar una convocatoria controlada por sus aparatos. Es un rasgo permanente de estas corrientes sectarias y divisionistas.
A nivel político siempre rechazaron la unidad a fin de mantener el control del FIT como cooperativa electoral y para eso utilizaron todo tipo de argumentos y mentiras, como negar que el MST es de izquierda. Si esto es contraproducente para lograr una amplia alternativa política que dispute en serio, sus maniobras a nivel sindical son doblemente nefastas, ya que pretenden crear un apéndice sindical del FIT o captar algún desprevenido y generan divisiones funcionales a la burocracia, la patronal y el gobierno. Si así actúan con la CICOP, el MST y otras corrientes de la izquierda gremial, son aún más sectarios hacia luchadores, delegados, listas y agrupaciones independientes o de otras proveniencias políticas que hoy buscan unidad con la izquierda para enfrentar juntos con más fuerza el ajuste macrista.
Llamamos a las luchadoras y luchadores del país a no asistir a este encuentro para no convalidar con su presencia estos métodos sectarios y burocráticos, que además estas corrientes repiten cuando actúan en las luchas y los organismos de la clase obrera.
Sigue estando pendiente construir un gran encuentro sindical sin exclusiones, realmente convocante de la izquierda sindical y de miles de luchadores que buscan una referencia, y que se transforme en un polo trascendente. Para ello debe ser unitario, democrático y ordenarse por las necesidades de los trabajadores y no por el interés mezquino de un sector político. Invitamos a los luchadores a trabajar por una convocatoria unitaria de verdad hacia el encuentro amplio que la realidad hoy exige.
18/2/16
Corriente Sindical del MST-Nueva Izquierda
www.mst.org.ar",2016-02-20T14:37:27+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1299121356782325/?type=3,253898394637965_1299121356782325,67,2,43,1299121356782325
253898394637965,Luciana Echevarría,"Protestar es un derecho, reprimir es un delito. Al protocolo represivo de Bulrich y Macri lo enfrentamos en las calles! #ProtocoloNo",2016-02-19T21:14:14+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1298652930162501/?type=3,253898394637965_1298652930162501,137,0,72,1298652930162501
253898394637965,Luciana Echevarría,"#Inundaciones: los negociados con los poderosos, la corrupción y la desidia son los elementos principales del combo que ayer se cobró la vida de cinco cordobeses. Necesitamos un gobierno que privilegie las necesidades del pueblo por sobre la ganancia empresaria.",2016-02-16T18:06:41+0000,link,http://cordoba.mst.org.ar/?p=1075,253898394637965_1296564853704642,137,6,90,1296564853704642
253898394637965,Luciana Echevarría,Hace tres años que junto a la Asamblea y el pueblo de Malvinas peleamos incansablemente para echar a Monsanto. Conseguimos así el amparo y el rechazo al informe de impacto ambiental. Ahora los gobiernos deben tomar cartas en el asunto para echarlo definitivamente. Seguimos en las calles con más fuerza que nunca! #FueraMonsanto,2016-02-12T19:34:35+0000,link,http://cordoba.mst.org.ar/?p=1069,253898394637965_1294008097293651,143,2,66,1294008097293651
253898394637965,Luciana Echevarría,Comparto con uds una nota que refleja nuestra intervención frente al ajuste que están aplicando los gobiernos nacional y provincial,2016-02-05T20:43:27+0000,link,http://www.lavoz.com.ar/politica/protesta-en-cordoba-contra-los-despidos-privados-y-estatales,253898394637965_1289537657740695,67,2,37,1289537657740695
253898394637965,Luciana Echevarría,"Schiaretti prometió mantener los puestos de trabajo e hizo todo lo contrario. Despide a los trabajadores que hacen funcionar todas las áreas estatales. Ataca a las áreas más vulnerables, en violencia familiar por ejemplo, debido a los despidos, sólo quedaron 2 trabajadoras para controlar 900 botones anti pánico.
En las dependencias hay trabajadores, los ñoquis están en el gobierno. 
Todas las cordobesas y cordobeses tenemos que movilizarnos el jueves 4 de febrero a las 18 hs desde Colón y Gral Paz. 

Exijamos que se reincorpore a los trabajadores despedidos, se termine la precarización laboral y por un salario igual a la canasta familiar. ¡Te espero!",2016-02-03T22:14:17+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1287630331264761/?type=3,253898394637965_1287630331264761,100,1,59,1287630331264761
253898394637965,Luciana Echevarría,"Hoy se cumplen 2 años de la aprobación del amparo que ordenó a Monsanto detener las obras en Malvinas Argentinas.
Sin embargo el gobierno, el fiscal Chiapero y Monsanto siguen provocando al movimiento socio ambiental.  
No van a poder, ya dijimos #FueraMonsanto y no vamos a dar ni un paso atrás.
Basta de agro negocios,  queremos una agricultura con agricultores y un modelo productivo que privilegie la vida.",2016-01-08T22:30:52+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1268197126541415/?type=3,253898394637965_1268197126541415,92,0,45,1268197126541415
253898394637965,Luciana Echevarría,"Escuchando a Martín Poliak de Marea Socialista, en una ronda de debate sobre la situación política de Venezuela y las perspectivas del proceso.
Defender las conquistas de la revolución de los ataques de Maduro y la derecha. 
#NiBurocraciaNiCapital",2016-01-06T00:12:02+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1266223193405475/?type=3,253898394637965_1266223193405475,45,0,10,1266223193405475
253898394637965,Luciana Echevarría,"El fiscal Chiapero firmó una orden de desalojo del bloqueo a Monsanto, desconociendo que la Justicia aprobó el amparo presentado por la Asamblea y ordenó a Monsanto detener la obra.
Quieren volver a la carga con su fábrica de muerte, pero no los dejaremos. 
El viernes 8 nos movilizaremos en Córdoba, acompañanos y sumá tus fuerzas para que Monsanto no se instale en Malvinas. 
No hay licencia social para la muerte, el saqueo y la contaminación. ¡FUERA MONSANTO!",2016-01-04T14:52:42+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1265167723511022/?type=3,253898394637965_1265167723511022,150,1,137,1265167723511022
253898394637965,Luciana Echevarría,"Schiaretti prometió derogar la ley 10.078 y cuando los jubilados esperaban recuperar sus haberes, les recortó un 9% las jubilaciones.
¡No dejemos pasar este ajuste!
¡Todos a la marcha! Martes 29 - 10 hs - Olmos y Maipú.",2015-12-28T20:28:21+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1260476693980125/?type=3,253898394637965_1260476693980125,138,6,97,1260476693980125
253898394637965,Luciana Echevarría,"Con la nueva ley previsional, Schiaretti se recibió de mentiroso y cobarde.
Al cambiar la forma de calcular los haberes el gobierno rebaja un 9% las jubilaciones de nuestros abuelos un día antes de navidad. Meterles la mano en el bolsillo a los jubilados es lo más bajo que puede hacer un gobierno. Como advertimos en la campaña, a pesar de las promesas, Schiaretti viene a ajustar.

El gobernador echa nafta al fuego. Tiene la plata para otorgar el 82% móvil pero prefiere rebajas las jubilaciones, al mejor estilo De la Rúa. Rechazamos cualquier tipo de armonización con la nación. Convocamos a todos los cordobeses a movilizarse el próximo martes a las 10 hs, esta ley tiene que ser derogada y se le debe otorgar el 82% móvil a todos los jubilados provinciales.
#ConLosViejosNo #NoAlAjuste",2015-12-23T22:20:48+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1256309357730192/?type=3,253898394637965_1256309357730192,300,50,287,1256309357730192
253898394637965,Luciana Echevarría,"Hoy denuncié penalmente a Suárez y la cúpula de la policía provincial en el fuero federal por la desaparición de 70 armas policiales. Es necesario que se investigue y juzgue a los responsables para avanzar en desmantelar la corrupción policial. Y tomar medidas profundas como la depuración de la cúpula, la elección del comisario por voto popular y la sindicalización.",2015-12-18T19:18:02+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1252962168064911/?type=3,253898394637965_1252962168064911,151,3,28,1252962168064911
253898394637965,Luciana Echevarría,"Hoy marchamos para decirle #NoAlEnte
Mestre hizo de cada necesidad social un negocio y ahora quiere el Ente para profundizar la privatización de la ciudad en beneficio de sus amigos empresarios.
Seguiremos en las calles junto a los trabajadores municipales para frenar el Ente y el ajuste que Mestre y la UCR quieren aplicar.",2015-12-11T23:54:55+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1248958868465241/?type=3,253898394637965_1248959131798548,120,7,39,1248959131798548
253898394637965,Luciana Echevarría,"El sábado, mientras nuestros compañeros de la Red Ecosocialista estaban en Jáchal, participé de otra actividad solidaria con ese pueblo organizada por la Asamblea Malvinas lucha por la vida... aún bajo una lluvia intensa, se hizo la maratón... felicitaciones a estos compañeros por su esfuerzo y su compromiso!",2015-12-08T13:46:34+0000,photo,https://www.facebook.com/253898394637965/photos/a.602684436426024.1073741828.253898394637965/1246582072036254/?type=3,253898394637965_1246582178702910,167,3,10,1246582178702910
253898394637965,Luciana Echevarría,"Recién asumimos como delegadas departamentales por Capital con Lucrecia Cocha. Junto a Néstor Gea (por el dpto.  Gral San Martín) y Pablo Londero (por el dpto.  Colón), completamos la delegación de nuestra agrupación Alternativa Docente en la representación opositora en Uepc. ¡Seguiremos adelante en la lucha por salarios dignos y en defensa de la educación pública!",2015-12-01T01:22:04+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1242268775800917/?type=3,253898394637965_1242268775800917,151,19,21,1242268775800917
253898394637965,Luciana Echevarría,"Hoy volveré a exigir que la legislatura trate el proyecto de ley de  emergencia en violencia de género que elaboramos junto a decenas de familiares de víctimas de femicidio. 
#NiUnaMenos",2015-11-25T19:20:39+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1239525292741932/?type=3,253898394637965_1239525292741932,178,2,47,1239525292741932
253898394637965,Luciana Echevarría,Hoy volvemos a las calles a exigir la Inmediata declaración de la Ley de Emergencia en Violencia de Género. Por Paola y por las miles de mujeres que nos arrebató la violencia machista. Por todas nosotras que nos merecemos una vida sin violencias vamos a la marcha a las 17hs en Colón y Cañada para que no haya #NiUnaMenos,2015-11-25T17:58:46+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1239491309411997/?type=3,253898394637965_1239491309411997,77,0,26,1239491309411997
253898394637965,Luciana Echevarría,"Junto a vecinos y vecinas autoconvocados estuvimos frente a Tribunales I exigiendo que den curso de inmediato al amparo para frenar el boletazo.
Cada vez hay más pruebas de que el aumento fue totalmente injustificado. Esta vez la Justicia tiene la oportunidad de actuar a favor del 99% de los cordobeses y no de un puñado de empresarios que se hacen millonarios a costa de nuestros bolsillos #NoAlBoletazo",2015-11-25T00:09:15+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1239115796116215/?type=3,253898394637965_1239115796116215,117,2,40,1239115796116215
253898394637965,Luciana Echevarría,"Hoy presenté un pedido de informe para que el Ministro López explique por qué frente al desastre ambiental que vive nuestra provincia y habiendo pasado un año de la aprobación de la nueva Ley de Ambiente no hay diagnósticos ni planes de acción tendientes a dar las respuestas necesarias. Lo hice con la adhesión d los vecinos de B° Inaudi y San Antonio que luchan contra la alcoholera Porta, la Asamblea Malvinas Lucha por la Vida, las Madres de Ituzaingó -línea fundadora- y vecinos de las sierras chicas.",2015-11-24T19:24:31+0000,link,http://cordoba.mst.org.ar/?p=1046,253898394637965_1239009159460212,166,4,49,1239009159460212
253898394637965,Luciana Echevarría,Comparto con ustedes la declaración del MST Nueva Izquierda ante el triunfo de Macri y la perspectiva abierta tras el balotaje.,2015-11-23T20:04:49+0000,link,http://mst.org.ar/2015/11/23/triunfo-de-macri-enfrentar-ajuste-viene-construir-alternativa-izquierda/#slider-home-titulo,253898394637965_1238498706177924,59,1,26,1238498706177924
253898394637965,Luciana Echevarría,Presenté pedido de informe para que el Ministerio de Infraestructura y Desarrollo Social expliquen por qué no han dado respuesta a los continuos reclamos de los vecinos de Villa El Tropezón que se encuentran en grave riesgo habitacional producto de las obras del Nudo Vial.,2015-11-23T19:48:43+0000,link,http://cordoba.mst.org.ar/?p=1044,253898394637965_1238491216178673,71,3,20,1238491216178673
253898394637965,Luciana Echevarría,Los invito a todos y todas a movilizarnos mañana a las 18hs frente al Palacio de Justicia para frenar el Boletazo.,2015-11-23T16:33:21+0000,link,http://cordoba.mst.org.ar/?p=1042,253898394637965_1238396139521514,121,5,50,1238396139521514
253898394637965,Luciana Echevarría,"Este 25N salgamos todas y todos a las calles. 
Para frenar la violencia de género y avanzar hacia la igualdad debemos comprometernos. 
¡Acompañanos!  Miércoles 25 / 18 hs en Colón y Cañada.
#NiUnaMenos #LeyDeEmergenciaYa",2015-11-23T15:40:49+0000,video,https://www.youtube.com/watch?v=38LGqExI9jc,253898394637965_1238370656190729,57,0,18,1238370656190729
253898394637965,Luciana Echevarría,"Les dejo una nota de Edgardo Litvinoff que aporta al debate sobre la Marcha de la gorra, que mañana parte a las 17 hs desde Colón y Cañada. Y de la cual obviamente participaré.",2015-11-18T00:26:55+0000,link,http://www.lavoz.com.ar/ciudadanos/la-marcha-de-la-gorra-no-sirve-para-nada,253898394637965_1235438549817273,52,2,13,1235438549817273
253898394637965,Luciana Echevarría,Mañana marchamos para que derogue el Código de Faltas y dejen de perseguir a los jóvenes pobres. Para terminar con el delito hay que acabar con la corrupción policial: al sucesor de Suárez lo tenemos que elegir los vecinos. #AbajoElCódigoDeFaltas,2015-11-17T21:52:25+0000,link,http://cordoba.mst.org.ar/?p=1034,253898394637965_1235380956489699,98,5,26,1235380956489699
253898394637965,Luciana Echevarría,Así reflejan los medios la aceptación a nuestro amparo para frenar el aumento del boleto #NoALBoletazo,2015-11-16T19:58:06+0000,link,http://www.cba24n.com.ar/content/tarifazo-la-justicia-acepto-la-apelacion-por-el-boleto,253898394637965_1234783803216081,144,6,39,1234783803216081
253898394637965,Luciana Echevarría,"La Justicia dio lugar a la apelación que presentamos frente al rechazo del amparo para frenar el boletazo. Ahora la Cámara de apelaciones tiene en sus manos la tarea de responder a las necesidades de los cordobeses y no a los intereses de los empresarios que amasan fortunas a costa nuestra. 
Vamos a seguir insistiendo hastaa frenar el aumento #NoAlBoletazo",2015-11-16T17:16:49+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1234721599888968/?type=3,253898394637965_1234721599888968,220,15,81,1234721599888968
253898394637965,Luciana Echevarría,Este fin de semana participé del Encuentro Provincial del MST Nueva Izquierda. Una alegría enorme ver cómo crece este proyecto. Compañeras y compañeros de 15 ciudades de la provincia debatimos y votamos los próximos pasos para seguir fortaleciendo esta alternativa.,2015-11-16T11:59:09+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1234596933234768/?type=3,253898394637965_1234598769901251,99,0,26,1234598769901251
253898394637965,Luciana Echevarría,"#NoAlBoletazo: hoy apelamos el rechazo al amparo. Los argumentos de la justicia cayeron por su propio peso en menos de 24 hs. Dijeron que el aumento no era inminente y hoy los cordobeses pagamos $9,15 el boleto! Vamos a insistir para frenar este robo al bolsillo de los cordobeses
http://bit.ly/1lnyTho",2015-11-13T22:16:57+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1233215350039593/?type=3,253898394637965_1233215350039593,121,3,25,1233215350039593
253898394637965,Luciana Echevarría,Hace unos días presentamos un proyecto para repudiar el boletazo de Mestre. Casualmente la bancada radical se retiró antes de que se comience a discutir.,2015-11-13T21:32:31+0000,video,https://www.youtube.com/watch?v=gQhu2x2mdpI,253898394637965_1233207603373701,78,0,12,1233207603373701
253898394637965,Luciana Echevarría,"La justicia rechazó el amparo que presentamos para frenar el boletazo. Lo hizo utilizando argumentos inconsistentes que lo único que demuestran es que priorizan los intereses de los empresarios. Por eso apelaremos el fallo, para cuidar el bolsillo de los cordobeses 
#NoAlBoletazo",2015-11-12T22:19:59+0000,link,http://cordoba.mst.org.ar/?p=1019,253898394637965_1232629883431473,153,7,50,1232629883431473
253898394637965,Luciana Echevarría,Hoy acompañé a los trabajadores de Efacec que pelean por la defensa de sus fuentes de trabajo. Es urgente que el gobierno dé una respuesta para estas 62 familias que han quedado en la calle.,2015-11-12T21:06:52+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1232596370101491/?type=3,253898394637965_1232596370101491,85,1,36,1232596370101491
253898394637965,Luciana Echevarría,Comparto con ustedes la nota que me hizo Canal 10 sobre el amparo que presentamos para frenar el aumento del boleto #NoAlBoletazo,2015-11-12T17:09:42+0000,video,http://bit.ly/1Y6WvF4,253898394637965_1232484133446048,76,6,15,1232484133446048
253898394637965,Luciana Echevarría,"Estoy muy contenta y orgullosa de este nuevo logro de Maru Acosta y la lucha que venimos dando. Hemos logrado llegar hasta el TSJ y esperamos que aplique una mirada amplia con perspectiva de género para resguardar los derechos de todas las mujeres.
Nosotras y nosotros nos comprometimos: no vamos a descansar hasta que no haya justicia para Paola y las mujeres podamos vivir una vida sin violencias. #NiUnaMenos",2015-11-12T16:38:52+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1232469710114157/?type=3,253898394637965_1232469710114157,125,4,31,1232469710114157
253898394637965,Luciana Echevarría,"Con las compañeras de UTS y Maru Acosta, a punto de entrar a la sesión para apoyar el proyecto de licencias por violencia de género. Ahora vamos a seguir luchando por que se apruebe urgentemente la Ley de Emergencia para que no haya #NiUnaMenos",2015-11-11T21:47:54+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1231660620195066/?type=3,253898394637965_1231660620195066,109,0,19,1231660620195066
253898394637965,Luciana Echevarría,"Los trabajadores de Minetti vienen librando una lucha muy ardua contra la patronal que se niega a acatar la conciliación obligatoria y recorta los derechos laborales más esenciales, descontando los días de paro. Para seguir colaborando y apoyando la lucha hoy desde el MST-Nueva Izquierda donamos $3000 para el fondo de huelga. ¡Vamos a seguir la pelea hasta el final!",2015-11-11T17:58:10+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1230544186973376/?type=3,253898394637965_1230544186973376,85,3,44,1230544186973376
253898394637965,Luciana Echevarría,"Estoy junto a los trabajadores de Minetti que nuevamente salen a la calle porque la empresa incumple la conciliación y descuenta los días de paro.
Vamos a seguir acompañándolos hasta lograr que se depositen los aportes y el pase a planta de los compañeros precarizados que son más del 60%.",2015-11-11T16:39:37+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1230218397005955/?type=3,253898394637965_1230218397005955,98,2,22,1230218397005955
253898394637965,Luciana Echevarría,Comparto una entrevista que me hicieron esta tarde en Canal 10 sobre el amparo que presentamos para frenar el boletazo de Mestre.,2015-11-10T19:42:28+0000,video,https://www.youtube.com/watch?v=bnrxn30DfSc,253898394637965_1227398663954595,86,3,35,1227398663954595
253898394637965,Luciana Echevarría,"No vamos a dejar pasar el boletazo de Mestre y la UCR, hoy presenté este recurso de amparo para que los cordobeses no paguemos el boleto más caro del país por un servicio de mala calidad y deficiente. #NoAlBoletazo",2015-11-10T19:22:32+0000,link,http://bit.ly/1QgAwdr,253898394637965_1227391130622015,308,17,95,1227391130622015
253898394637965,Luciana Echevarría,"El presupuesto que De la Sota mandó a la legislatura nos ajusta para pagar el déficit de $1950 millones de su fracasada campaña presidencial. Voté en contra porque desprecia las necesidades sociales, favorece a los más poderosos y porque a pesar de las promesas de Schiaretti no elimina la Tasa Vial ni el diferimiento a los jubilados. Escuchá mi intervención.",2015-11-10T19:14:12+0000,video,http://bit.ly/1WLcqvz,253898394637965_1227387873955674,116,0,31,1227387873955674
253898394637965,Luciana Echevarría,"Paola Acosta fue víctima de femicidio. Sin embargo el Tribunal que falló no incorporó el agravante, utilizando argumentos machistas y ejerciendo el último acto de violencia contra Pao. Por eso hoy acompañé a Maru en la presentación de la apelación y seguiremos peleando para que su caso se califique como lo que fue: un femicidio.",2015-11-09T15:34:48+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1226743454020116/?type=3,253898394637965_1226743454020116,177,6,40,1226743454020116
253898394637965,Luciana Echevarría,"Sigue la polémica por el robo de armas.
Comparto con ustedes mi participación en Justicia Legítima sobre este nuevo escándalo de la policía de Córdoba.",2015-11-09T13:56:58+0000,video,https://www.youtube.com/watch?v=icf_wLUakAM,253898394637965_1226700657357729,69,0,20,1226700657357729
253898394637965,Luciana Echevarría,Hoy me presenté como querellante en la causa que investiga el robo de armas dentro de la policía. Vamos a seguir este caso para que los cordobeses sepamos la verdad y se juzgue a los responsables.,2015-11-06T19:43:28+0000,link,http://cordoba.mst.org.ar/?p=996,253898394637965_1225218024172659,198,6,50,1225218024172659
253898394637965,Luciana Echevarría,Comparto algunas postales del día de hoy enfrentando el aumento del boleto de Mestre y la UCR. Mañana vamos a presentar el amparo para evitar que pase el boletazo!,2015-11-05T19:51:34+0000,photo,https://www.facebook.com/253898394637965/photos/a.254118671282604.75858.253898394637965/1224632167564578/?type=3,253898394637965_1224633250897803,204,5,60,1224633250897803
